 db  | insee |   id    |    cea     |                         name                          | l5_insee | delta 
 RAN | 33039 | 4287803 | 3303922N2Y | ALLEE ERIK SATIE                                      | 33039    | -
 RAN | 33039 | 4287856 | 3303922N2Z | RUE JEAN ANDRE TOUSSAINT                              | 33039    | -
 RAN | 33039 | 4287857 | 3303922N32 | RUE RADIO LONDRES 40 45                               | 33039    | -
 RAN | 33039 | 4381421 | 3303922NYU | RUE DES MIMOSAS                                       | 33039    | -
 RAN | 33039 | 4381422 | 3303922NYV | RUE DE LA CAPITAINERIE                                | 33039    | -
 RAN | 33039 | 4381424 | 3303922NYX | DOMAINE DES COURAUX                                   | 33039    | -
 RAN | 33039 | 4424860 | 3303922P7T | ALLEE DES MURIERS                                     | 33039    | -
 RAN | 33039 | 4431912 | 3303922P9A | AVENUE DANIELLE MITTERRAND                            | 33039    | -
 RAN | 33039 | 4448939 | 3303922PAL | ALLEE JOSEPH WRESINSKI                                | 33039    | -
 RAN | 33039 | 4461737 | 3303922PBH | RUE DES PLATANES                                      | 33039    | -
 RAN | 33039 | 4465829 | 3303922PC3 | IMPASSE DES LIMONADIERS                               | 33039    | -
 RAN | 33039 | 4505079 | 3303922PHV | ALLEE DES PRUNIERS                                    | 33039    | -
 RAN | 33039 | 4518387 | 3303922PL6 | IMPASSE DE LA REPUBLIQUE                              | 33039    | -
 RAN | 33039 | 4518388 | 3303922PL7 | ALLEE DES PLATANES                                    | 33039    | -
 RAN | 33039 | 4521554 | 3303922PMS | ALLEE DE LA MAYE DE BERNET                            | 33039    | -
 RAN | 33040 |  583975 | 330402222E | LE PLACOT                                             | 33040    | -
 RAN | 33040 |  583980 | 330402222M | ZONE ARTISANALE                                       | 33040    | -
 RAN | 33040 | 2845286 | 3304022239 | LIEU DIT LA TOURASSE                                  | 33040    | -
 RAN | 33040 | 2845642 | 330402223A | LIEU DIT LE PLATANE                                   | 33040    | -
 RAN | 33040 | 4396889 | 33040222ZR | CHEMIN DES ECOLIERS                                   | 33040    | -
 RAN | 33042 |  584014 | 330422222V | CHEMIN DE GIRONDES                                    | 33042    | -
 RAN | 33042 |  584015 | 330422222X | LIEU DIT GUITON                                       | 33042    | -
 RAN | 33042 |  584016 | 330422222Y | CHEMIN DE LA CALETTE                                  | 33042    | -
 RAN | 33042 |  584028 | 330422223G | CHEMIN DE ROQUES                                      | 33042    | -
 RAN | 33042 |  584052 | 330422223T | LIEU DIT LE TELEGRAPHE                                | 33042    | -
 RAN | 33042 |  584062 | 330422223X | LOTISSEMENT LES VIGNES 2                              | 33042    | -
 RAN | 33042 |  584066 | 3304222243 | RESIDENCE SUZON 1                                     | 33042    | -
 RAN | 33042 | 3958639 | 33042224PH | ALLEE DES BIDAUS                                      | 33042    | -
 RAN | 33042 | 4109472 | 33042224Z3 | RUE DE LA SCIERIE                                     | 33042    | -
 RAN | 33042 | 4109473 | 33042224Z4 | IMPASSE DES GRUMES                                    | 33042    | -
 RAN | 33042 | 4109475 | 33042224Z7 | ALLEE DU SAHARA                                       | 33042    | -
 RAN | 33042 | 4109525 | 33042224ZA | CHEMIN DE LA JAUGUEYRE                                | 33042    | -
 RAN | 33042 | 4109529 | 33042224ZC | CHEMIN DES MULETIERS                                  | 33042    | -
 RAN | 33042 | 4164437 | 330422264Z | ALLEE DE VIGNEAU                                      | 33042    | -
 RAN | 33042 | 4274998 | 33042226B7 | AVENUE DE LA BRIQUETERIE                              | 33042    | -
 RAN | 33042 | 4274999 | 33042226B9 | ALLEE DES CHENES                                      | 33042    | -
 RAN | 33042 | 4275000 | 33042226BA | ALLEE FRANCOIS MAURIAC                                | 33042    | -
 RAN | 33042 | 4290631 | 33042226R4 | ROUTE DU VIEUX LUGO                                   | 33042    | -
 RAN | 33042 | 4290777 | 33042226R6 | RESIDENCE SUZON 3                                     | 33042    | -
 RAN | 33042 | 4300709 | 33042226T6 | ALLEE DE LA CANTINE                                   | 33042    | -
 RAN | 33042 | 4312247 | 33042226TI | AVENUE PLANTAGENET                                    | 33042    | -
 RAN | 33042 | 4312248 | 33042226TL | ALLEE DES TROUBADOURS                                 | 33042    | -
 RAN | 33042 | 4312515 | 33042226TM | ALLEE DE L AMOUR COURTOIS                             | 33042    | -
 RAN | 33042 | 4358613 | 33042226UL | ALLEE DES CHEVREUILS                                  | 33042    | -
 RAN | 33042 | 4376595 | 33042226UN | IMPASSE DES MAGNOLIAS                                 | 33042    | -
 RAN | 33042 | 4452207 | 330422277U | RUE NICOLAS BREMONTIER                                | 33042    | -
 RAN | 33042 | 4452208 | 330422277V | RUE THEOPHILE GAUTIER                                 | 33042    | -
 RAN | 33042 | 4452225 | 330422277X | RUE ALAIN PERONNEAU                                   | 33042    | -
 RAN | 33042 | 4468411 | 3304222794 | IMPASSE DOCTEUR MARC LESCARET                         | 33042    | -
 RAN | 33042 | 4469992 | 3304222796 | RUE DE LA CROISEE DES CHEMINS                         | 33042    | -
 RAN | 33042 | 4485215 | 33042227AS | RUE DU DOMAINE DE COMPOSTELLE                         | 33042    | -
 RAN | 33042 | 4486212 | 33042227C3 | ALLEE DE LA CLAIRIERE                                 | 33042    | -
 RAN | 33042 | 4486213 | 33042227C4 | IMPASSE DES MOINES                                    | 33042    | -
 RAN | 33042 | 4501215 | 33042227CM | IMPASSE DES PERDRIX                                   | 33042    | -
 RAN | 33042 | 4501216 | 33042227CN | IMPASSE DES ALOUETTES                                 | 33042    | -
 RAN | 33042 | 4501217 | 33042227CP | RUE DES PALOMBES                                      | 33042    | -
 RAN | 33042 | 4501218 | 33042227CR | IMPASSE DES TOURTERELLES                              | 33042    | -
 RAN | 33042 | 4508169 | 33042227I4 | CHEMIN DES GEMMEURS                                   | 33042    | -
 RAN | 33042 | 4542476 | 33042227LB | ALLEE DE LA NICHEE                                    | 33042    | -
 RAN | 33043 |  584109 | 3304322224 | CHEMIN DE BARAILLOT                                   | 33043    | -
 RAN | 33043 |  584110 | 3304322226 | CHEMIN DE FONTANEAU                                   | 33043    | -
 RAN | 33043 |  584111 | 3304322227 | CHEMIN DE JAGOUX                                      | 33043    | -
 RAN | 33043 |  584113 | 330432222A | CHEMIN JEAN DUBOIS                                    | 33043    | -
 RAN | 33043 |  584114 | 330432222B | CHEMIN JEAN GIRAUD                                    | 33043    | -
 RAN | 33043 |  584124 | 330432222R | RUE RAGUIT                                            | 33043    | -
 RAN | 33043 | 4166117 | 330432227G | CHEMIN MAROT                                          | 33043    | -
 RAN | 33044 |  584131 | 330442222B | LIEU DIT GARE                                         | 33044    | -
 RAN | 33044 |  584142 | 330442222S | RIVIERE DE PLATON                                     | 33044    | -
 RAN | 33044 | 2909056 | 330442222T | LA GRANDE SEGUE                                       | 33044    | -
 RAN | 33045 |  584143 | 3304522223 | DOMAINE DE PUYCARPIN                                  | 33045    | -
 RAN | 33045 |  584148 | 330452222A | LIEU DIT CASTEGENS                                    | 33045    | -
 RAN | 33045 |  584154 | 330452222I | LIEU DIT LE MOULIN SUD                                | 33045    | -
 RAN | 33045 |  584162 | 330452222T | LIEU DIT PEYROT SUD                                   | 33045    | -
 RAN | 33045 | 2845929 | 3304522234 | LIEU DIT LES ROCHERS                                  | 33045    | -
 RAN | 33046 |  584185 | 330462222R | D AVRIL                                               | 33046    | -
 RAN | 33046 |  584205 | 330462223I | LE DOUC                                               | 33046    | -
 RAN | 33046 |  584210 | 330462223R | LE SPIET                                              | 33046    | -
 RAN | 33046 |  584255 | 330462226I | LIEU DIT TIERROUGE                                    | 33046    | -
 RAN | 33046 | 2844482 | 3304622276 | LIEU DIT CARROY                                       | 33046    | -
 RAN | 33046 | 4095803 | 3304622346 | LIEU DIT LA BARIE                                     | 33046    | -
 RAN | 33046 | 4177820 | 330462234R | LIEU DIT LA PETITE FLOTTE                             | 33046    | -
 RAN | 33046 | 4177845 | 330462234S | PIOUGUET NORD                                         | 33046    | -
 RAN | 33046 | 4483427 | 33046223EM | LIEU DIT NORA                                         | 33046    | -
 RAN | 33047 |  584340 | 330472224V | MOULIN DE BERTHENON                                   | 33047    | -
 RAN | 33047 |  584351 | 330472226A | PLANTIER DU MOULIN                                    | 33047    | -
 RAN | 33047 | 4129800 | 33047223GM | LIEU DIT POUYAU DE BOISSET                            | 33047    | -
 RAN | 33048 |  584378 | 3304822223 | AU BOURG                                              | 33048    | -
 RAN | 33048 |  584402 | 3304822232 | LIEU DIT PECHOT                                       | 33048    | -
 RAN | 33048 | 2847104 | 330482223A | PETIT LUBAT                                           | 33048    | -
 RAN | 33049 |  584413 | 3304922226 | CHEMIN DE GAILLARD                                    | 33049    | -
 RAN | 33049 |  584416 | 3304922229 | CHEMIN DE LA HOURCADE                                 | 33049    | -
 RAN | 33049 |  584418 | 330492222B | CHEMIN DU BOS PLAN                                    | 33049    | -
 RAN | 33049 |  584419 | 330492222C | CHEMIN DU CASTERET                                    | 33049    | -
 RAN | 33049 |  584422 | 330492222H | LOTISSEMENT COUDERT                                   | 33049    | -
 RAN | 33049 |  584423 | 330492222I | LOTISSEMENT LES HAUTS DE BEYCHAC                      | 33049    | -
 RAN | 33049 |  584426 | 330492222N | LOTISSEMENT BOIS ROUDET 1                             | 33049    | -
 RAN | 33049 |  584432 | 330492222T | LIEU DIT LA JONCASSE                                  | 33049    | -
 RAN | 33049 |  584442 | 330492222X | ROUTE DE BLANQUINE                                    | 33049    | -
 RAN | 33049 |  584445 | 3304922232 | ROUTE DE CANTELOUP                                    | 33049    | -
 RAN | 33049 |  584449 | 3304922237 | ROUTE DE L EGLISE                                     | 33049    | -
 RAN | 33049 |  584457 | 330492223I | ROUTE DE LA RIVIERE                                   | 33049    | -
 RAN | 33049 |  584459 | 330492223M | ROUTE DE LA TUILERIE                                  | 33049    | -
 RAN | 33049 |  584460 | 330492223N | ROUTE DE LAMIRAND                                     | 33049    | -
 RAN | 33049 |  584462 | 330492223R | ROUTE DE LARTIGUE                                     | 33049    | -
 RAN | 33049 |  584466 | 330492223U | ROUTE DE RECAPERAYRE                                  | 33049    | -
 RAN | 33049 |  584470 | 330492223Z | ROUTE DE HUREY                                        | 33049    | -
 RAN | 33049 |  584472 | 3304922243 | ROUTE FORESTIERE                                      | 33049    | -
 RAN | 33049 | 2292505 | 3304922244 | CHEMIN DE LA MOUNE                                    | 33049    | -
 RAN | 33049 | 2402201 | 3304922247 | CHEMIN DE GALOUCHEY                                   | 33049    | -
 RAN | 33049 | 2410345 | 330492224H | ZONE DU LAPIN                                         | 33049    | -
 RAN | 33049 | 2840497 | 330492224L | CHEMIN DE LAPEREYRE                                   | 33049    | -
 RAN | 33049 | 2848212 | 330492224M | ROUTE DE LA LANDE DE PERRICHE                         | 33049    | -
 RAN | 33049 | 2848322 | 330492224N | ROUTE DE PASQUINA                                     | 33049    | -
 RAN | 33049 | 3353943 | 330492224Y | BOURG DE CAILLAU                                      | 33049    | -
 RAN | 33049 | 4164271 | 330492237H | ALLEE CHASSELAS                                       | 33049    | -
 RAN | 33049 | 4252319 | 33049223I2 | DOMAINE DE BAYSSAC 1                                  | 33049    | -
 RAN | 33049 | 4252320 | 33049223I3 | DOMAINE DE BAYSSAC 2                                  | 33049    | -
 RAN | 33049 | 4252328 | 33049223I7 | ROUTE DE L INTENDANT NORD                             | 33049    | -
 RAN | 33049 | 4389161 | 33049223SS | DOMAINE DU CHEMIN ROUGE                               | 33049    | -
 RAN | 33049 | 4415911 | 33049223T6 | ZONE INDUSTRIELLE LA PASQUINA                         | 33049    | -
 RAN | 33049 | 4457946 | 33049223ZV | LOTISSEMENT FAUCONNEAU                                | 33049    | -
 RAN | 33049 | 4465332 | 3304922422 | ROUTE DU FILOTIER                                     | 33049    | -
 RAN | 33050 |  584474 | 3305022224 | LA GRAVE                                              | 33050    | -
 RAN | 33050 | 2228628 | 330502223G | PEYRE EST                                             | 33050    | -
